sentiment,text,length
2,"Hi, I didn't go through all 76 responses, so hope this isn't redundant. My concern is that I don't bake a lot and wonder how the shelf life of this product compares to the traditional liquid colors. The liquid ones seem to last forever. Don't want to invest in this if it will go bad somewhat quickly. Can someone please reply?",327
2,"Definitely a definitive must for any hip hop/rap fan. Brotha Lynch Hung is my favorite artist of all-time, and his along with Season of the Siccness are his two best albums. I can not stress enough how important this cd is in my collection. I will only take time out of my day to write recommendations for 3 albums, and this is one of them. A unique beat choice and classic appearances by Lynch's crew. MUST HAVE!",413
2,i enjoy this cd a lot. buy because its worth it. it has catchy songs and has a cool sound. it is good!,102
2,"Good quality movie-making, excellent, inspiring story. Good character development and story-telling. I appreciated having an inspirational story of contemporary martyrdom.",171
2,I ordered this product because I just had a new Mohawk laminate floor installed in my kitchen and I didn't really know how to take care of it. I used a dry microfiber mop and a light misting of the floor cleaner and it did a fantastic job and took just minutes. The floor was dry enough to walk on almost immediately. I'll probably stay with this product.,355
2,"Carl Sagan has done it once again. This book is filled with eye openning photographs of the heavens, explanations of past missions thorough our solar system, and how science can prove our fears of the unknown irrational. Sagan addresses such thought provoking subjects as religion and science, the existence of life in the universe, and the dooms day asteriod. Pale Blue Dot is a must for anyone interested in the future on mankind",431
2,"This books succeeds as an introduction to Dynamics and Bifurcations. It has lot's of great pictures and examples. The authors really did a great job in that respect.Some of the theorems could be described a bit clearer, particularly the ones about Poincare-Hopf-Andronov bifurcations.",284
2,"Don't listen to the wanna be pro's, aka,equipment snobs. I mounted my Maxxum 600si with 500mm reflex lens on this tripod. I thought it was VERY sturdy.......YES !! legs fully extended. I've also had a few other tripods over the years, to compare it to. I am VERY pleased with is tripod",285
2,"Ashkenazy, Perlman and Harrell, are brilliant! I have never heard musicians play together so well, as though they all share the same mind. They are so musically sensitive and every note is perfectly executed. The music is captivating and beautiful, I never get sick of it. They capture the spirit of beethoven wonderfully. It is very inspiring to listen to these musicians perform some tricky repertoire. Hats off to all of them!",429
2,This book is excellent reading. It is based on sound biblical principles. The bible is the bestseller of all time and will remain as other books come and go. The events in the bible are happening now and will continue to happen no matter what some mens opposing opinions are.,275
2,The Brinkmann Pitmaster Deluxe barrel smoker is a great smoker... especially for the price. We use it for weekend barbeques on a regular basis... and it has held up like a champ. The offset firebox is key if you're interested using it as a smoker. Or you can convert the firebox into an additional grilling surface.The Brinkmann Pitmaster Deluxe is well worth the cost. It's a central part of every one of our bbq parties.,422
2,I ORDERED THIS FOR MY 13 MONTH OLD GRANDSON AND HE LOVES IT. HE PLAYS WITH IT A LOT. WOULD RECOMMEND THIS TOY TO ANYONE.,120
2,"Excellent CD covering both Jazz and blues styles. The song ""Tonk"" is what I bought the CD for. I love it.",105
2,"This album is wonderful, w/ peaceful songs and the lyrics are a way to think in life and love.",94
